date,region,product_id,revenue,cost_of_goods,marketing_spend
2026-03-02,East,Product B,15662.08,9020.47,1139.8300000000002
2026-03-02,East,Product C,24399.91,14428.38,1790.2
2026-03-02,North,Product A,43193.13,22891.64,3227.8
2026-03-02,North,Product B,20482.38,11989.25,1667.83
2026-03-02,North,Product C,37175.22,21913.489999999998,2763.72
2026-03-02,South,Product A,,18019.37,2622.11
2026-03-02,South,Product B,,10154.73,1217.32
2026-03-02,South,Product C,,17261.260000000002,2319.72
2026-03-02,West,Product A,37992.99,20016.32,2773.89
2026-03-02,West,Product B,20268.95,11788.34,1523.5
2026-03-02,West,Product C,33380.99,19767.1,2563.67
2026-03-09,East,Product A,30513.010000000002,16238.85,2120.7000000000003
2026-03-09,East,Product B,15023.8,8710.23,1138.52
2026-03-09,East,Product C,26280.46,15372.6,2090.6800000000003
2026-03-09,North,Product A,42943.47,22423.02,3303.3
2026-03-09,North,Product B,22576.65,13060.54,1646.93
2026-03-09,North,Product C,36001.55,21385.48,2737.28
2026-03-09,South,Product A,,18310.51,2666.1600000000003
2026-03-09,South,Product B,,10106.130000000001,1416.6
2026-03-09,South,Product C,,17046.31,2071.6800000000003
2026-03-09,West,Product A,41153.89,21656.17,3066.31
2026-03-09,West,Product B,20977.92,12419.35,1477.5
2026-03-09,West,Product C,32454.04,19423.77,2557.31
2026-03-16,East,Product A,30246.85,16055.369999999999,2237.66
2026-03-16,East,Product B,15286.23,8847.74,1155.65
2026-03-16,East,Product C,24860.23,14785.55,1845.8799999999999
2026-03-16,North,Product A,38257.85,20616.3,3214.74
2026-03-16,North,Product B,21139.17,12294.45,1646.02
2026-03-16,North,Product C,35134.12,20748.16,2736.2799999999997
2026-03-16,South,Product A,,18393.1,2605.18
2026-03-16,South,Product B,,10163.45,1348.18
2026-03-16,South,Product C,,18259.45,2478.28
2026-03-16,West,Product A,40429.1,21617.47,3093.68
2026-03-16,West,Product B,21416.04,12566.53,1550.2
2026-03-16,West,Product C,33377.37,19710.62,2437.55
2026-03-23,East,Product A,31731.81,16684.56,2496.73
2026-03-23,East,Product B,15206.95,8973.1,1208.69
2026-03-23,East,Product C,25691.6,15202.52,1890.84
2026-03-23,North,Product A,42220.76,21813.829999999998,3059.94
2026-03-23,North,Product B,21692.09,12726.84,1588.5900000000001
2026-03-23,North,Product C,34847.240000000005,20595.14,2624.8
2026-03-23,South,Product A,,18871.42,2664.0
2026-03-23,South,Product B,,10578.33,1405.8
2026-03-23,South,Product C,,16600.8,2214.85
2026-03-23,West,Product A,38227.67,20137.74,2875.4
2026-03-23,West,Product B,20579.14,12110.54,1492.15
2026-03-23,West,Product C,33583.05,19990.74,2427.82
2026-03-30,East,Product A,30958.190000000002,16189.599999999999,2345.5
2026-03-30,East,Product B,16049.54,9299.14,1225.3
2026-03-30,East,Product C,24379.260000000002,14316.47,1886.67
2026-03-30,North,Product A,41877.590000000004,22050.61,3348.67
2026-03-30,North,Product B,22205.93,12933.82,1764.04
2026-03-30,North,Product C,37050.59,22031.68,2760.13
2026-03-30,South,Product A,,19160.64,2729.99
2026-03-30,South,Product B,,11177.24,1422.5
2026-03-30,South,Product C,,17544.87,2068.03
2026-03-30,West,Product A,41253.97,21753.63,2919.57
2026-03-30,West,Product B,20602.43,12013.189999999999,1603.81
2026-03-30,West,Product C,34405.26,20308.98,2802.87
2026-04-06,East,Product A,30206.52,16043.73,2320.2999999999997
2026-04-06,East,Product B,16758.38,9705.38,1205.78
2026-04-06,East,Product C,27294.89,16001.449999999999,2017.8300000000002
2026-04-06,North,Product A,34318.11,18267.19,2611.8900000000003
2026-04-06,North,Product B,19318.69,11446.7,1532.61
2026-04-06,North,Product C,31741.95,18796.02,2417.09
2026-04-06,South,Product A,,17285.35,2623.04
2026-04-06,South,Product B,,10641.64,1404.24
2026-04-06,South,Product C,,18167.89,2383.78
2026-04-06,West,Product A,40221.51,21355.3,3239.38
2026-04-06,West,Product B,20905.07,12174.68,1528.96
2026-04-06,West,Product C,33166.26,19656.48,2520.42
2026-04-13,East,Product A,31891.96,16809.01,2436.85
2026-04-13,East,Product B,15533.92,8889.41,1248.95
2026-04-13,East,Product C,25631.13,15088.04,1847.22
2026-04-13,North,Product A,32863.21,17528.96,2618.6
2026-04-13,North,Product B,18809.579999999998,11080.67,1383.11
2026-04-13,North,Product C,33079.76,19546.91,2521.44
2026-04-13,South,Product A,,19369.17,2852.64
2026-04-13,South,Product B,,10760.84,1358.1399999999999
2026-04-13,South,Product C,,17823.5,2274.71
2026-04-13,West,Product A,39648.76,20968.94,3202.88
2026-04-13,West,Product B,21181.12,12366.8,1574.57
2026-04-13,West,Product C,33786.81,19872.93,2610.55
2026-04-20,East,Product A,31606.96,16649.2,2290.98
2026-04-20,East,Product B,15829.8,9231.119999999999,1153.42
2026-04-20,East,Product C,26370.23,15646.89,1958.28
2026-04-20,North,Product A,32792.39,17401.59,2686.61
2026-04-20,North,Product B,17516.66,10431.98,1267.98
2026-04-20,North,Product C,27969.809999999998,16746.91,2111.82
2026-04-20,South,Product A,,18415.24,2813.28
2026-04-20,South,Product B,,10429.55,1343.48
2026-04-20,South,Product C,,18026.489999999998,2287.54
2026-04-20,West,Product A,40426.729999999996,21513.54,3573.13
2026-04-20,West,Product B,20697.93,12145.68,1542.8
2026-04-20,West,Product C,33985.18,20232.1,2706.6800000000003
2026-04-27,East,Product A,29014.73,15447.759999999998,2364.2200000000003
2026-04-27,East,Product B,15540.44,9208.17,1174.49
2026-04-27,East,Product C,25207.510000000002,15125.130000000001,1982.54
2026-04-27,North,Product A,30645.73,16045.3,2184.51
2026-04-27,North,Product B,17613.6,10314.54,1325.44
2026-04-27,North,Product C,26673.24,15942.789999999999,1824.72
2026-04-27,South,Product A,,19132.96,2567.3
2026-04-27,South,Product B,,10768.46,1365.26
2026-04-27,South,Product C,,17429.45,2121.65
2026-04-27,West,Product A,40560.01,21536.83,3052.05
2026-04-27,West,Product B,21940.61,12786.35,1729.06
2026-04-27,West,Product C,35126.78,20950.86,2762.98
2026-05-04,East,Product A,17968.510000000002,9424.2,1305.02
2026-05-04,East,Product B,16087.28,9359.42,1115.67
2026-05-04,East,Product C,26428.739999999998,15321.73,2036.8
2026-05-04,North,Product A,16352.869999999999,8801.78,1200.32
2026-05-04,North,Product B,16717.47,10003.15,1252.66
2026-05-04,North,Product C,26540.010000000002,15970.06,2084.68
2026-05-04,South,Product A,,11212.99,1508.8799999999999
2026-05-04,South,Product B,,10778.31,1423.74
2026-05-04,South,Product C,,17530.11,2192.83
2026-05-04,West,Product A,23520.670000000002,12271.97,1749.37
2026-05-04,West,Product B,21810.23,12624.1,1692.58
2026-05-04,West,Product C,36298.7,21417.22,2865.16
2026-05-11,East,Product A,19265.489999999998,10062.43,1535.35
2026-05-11,East,Product B,17069.07,10001.58,1315.75
2026-05-11,East,Product C,26343.06,15371.3,2023.61
2026-05-11,North,Product A,15577.75,8354.89,1124.3799999999999
2026-05-11,North,Product B,15512.58,9097.78,1084.31
2026-05-11,North,Product C,23715.37,14229.550000000001,1732.44
2026-05-11,South,Product A,,11197.66,1729.27
2026-05-11,South,Product B,,11264.08,1469.54
2026-05-11,South,Product C,,17902.82,2429.21
2026-05-11,West,Product A,26042.199999999997,13632.43,1981.1699999999998
2026-05-11,West,Product B,21113.5,12411.48,1632.81
2026-05-11,West,Product C,33906.86,20164.84,2404.62
2026-05-18,East,Product A,17468.6,9107.11,1207.53
2026-05-18,East,Product B,14937.56,8778.529999999999,1146.38
2026-05-18,East,Product C,23134.66,13508.69,1687.1499999999999
2026-05-18,North,Product A,13873.779999999999,7399.94,1051.37
2026-05-18,North,Product B,14290.119999999999,8458.52,1049.84
2026-05-18,North,Product C,22483.92,13514.02,1653.82
2026-05-18,South,Product A,,11085.85,1658.3000000000002
2026-05-18,South,Product B,,10683.0,1386.81
2026-05-18,South,Product C,,19125.59,2451.2799999999997
2026-05-18,West,Product A,24952.62,13313.69,2001.14
2026-05-18,West,Product B,21538.77,12491.34,1663.22
2026-05-18,West,Product C,33802.8,19847.24,2549.2799999999997
2026-05-25,East,Product A,14867.58,7855.08,1096.88
2026-05-25,East,Product B,14000.720000000001,8102.46,1135.45
2026-05-25,East,Product C,23578.82,13790.439999999999,1831.01
2026-05-25,North,Product A,12613.52,6821.5,893.38
2026-05-25,North,Product B,13957.82,8273.17,1080.68
2026-05-25,North,Product C,23157.399999999998,13835.79,1700.09
2026-05-25,South,Product A,,11284.62,1573.72
2026-05-25,South,Product B,,10746.05,1360.04
2026-05-25,South,Product C,,18134.309999999998,2416.19
2026-05-25,West,Product A,25569.2,13276.05,1951.8700000000001
2026-05-25,West,Product B,21398.39,12349.16,1555.21
2026-05-25,West,Product C,32966.76,19666.44,2537.59
2026-06-01,East,Product A,15736.18,8263.47,1165.22
2026-06-01,East,Product B,13488.470000000001,7839.91,1038.92
2026-06-01,East,Product C,21849.52,12718.1,1623.88
2026-06-01,North,Product A,11644.36,6258.07,844.72
2026-06-01,North,Product B,13061.869999999999,7805.92,1015.4100000000001
2026-06-01,North,Product C,22112.94,13438.9,1744.6999999999998
2026-06-01,South,Product A,,11618.34,1504.81
2026-06-01,South,Product B,,11181.93,1461.47
2026-06-01,South,Product C,,18744.3,2424.4500000000003
2026-06-01,West,Product A,24911.32,13162.02,1736.29
2026-06-01,West,Product B,21856.74,12675.33,1589.72
2026-06-01,West,Product C,36557.41,21473.71,2661.29
2026-06-08,East,Product A,14724.61,7674.57,1156.22
2026-06-08,East,Product B,12956.599999999999,7526.9,969.0600000000001
2026-06-08,East,Product C,21532.75,12787.369999999999,1623.27
2026-06-08,North,Product A,12162.59,6499.219999999999,873.55
2026-06-08,North,Product B,13635.52,8051.6900000000005,1053.6399999999999
2026-06-08,North,Product C,20855.59,12542.74,1557.42
2026-06-08,South,Product A,,11573.64,1634.7
2026-06-08,South,Product B,,10608.36,1357.45
2026-06-08,South,Product C,,18519.46,2351.2
2026-06-08,West,Product A,24805.34,12965.82,2079.8
2026-06-08,West,Product B,21577.829999999998,12583.06,1662.02
2026-06-08,West,Product C,33408.19,19564.629999999997,2573.31
2026-06-15,East,Product A,13395.51,7054.49,1002.17
2026-06-15,East,Product B,12482.38,7356.05,973.1
2026-06-15,East,Product C,19994.9,11802.77,1588.75
2026-06-15,North,Product A,12005.27,6425.08,897.16
2026-06-15,North,Product B,13440.51,8043.610000000001,997.66
2026-06-15,North,Product C,21474.29,12844.09,1629.52
2026-06-15,South,Product A,,11596.990000000002,1750.29
2026-06-15,South,Product B,,11988.529999999999,1777.68
2026-06-15,South,Product C,,18138.42,2190.91
2026-06-15,West,Product A,24757.54,13203.26,1872.76
2026-06-15,West,Product B,22329.42,12894.16,1649.96
2026-06-15,West,Product C,34783.34,20514.54,2517.37
2026-06-22,East,Product A,12892.83,6849.1900000000005,1002.82
2026-06-22,East,Product B,12525.03,7344.93,998.54
2026-06-22,East,Product C,18672.9,10935.08,1538.39
2026-06-22,North,Product A,12098.05,6425.15,962.01
2026-06-22,North,Product B,14298.470000000001,8554.88,1059.1000000000001
2026-06-22,North,Product C,20496.879999999997,12409.96,1579.1
2026-06-22,South,Product A,,11213.57,1660.43
2026-06-22,South,Product B,,10570.470000000001,1404.0
2026-06-22,South,Product C,,18399.91,2442.7
2026-06-22,West,Product A,24974.74,13271.48,1883.86
2026-06-22,West,Product B,22601.61,13134.42,1806.64
2026-06-22,West,Product C,34639.28,20516.079999999998,2597.66
2026-06-29,East,Product A,20244.47,10615.74,1466.01
2026-06-29,East,Product B,11643.17,6848.41,866.88
2026-06-29,East,Product C,18684.14,11117.94,1422.79
2026-06-29,North,Product A,21851.61,11706.92,1602.91
2026-06-29,North,Product B,13115.98,7747.18,983.72
2026-06-29,North,Product C,22267.96,13357.93,1599.57
2026-06-29,South,Product A,,18684.6,2739.6
2026-06-29,South,Product B,,11240.52,1418.85
2026-06-29,South,Product C,,18729.1,2234.4700000000003
2026-06-29,West,Product A,42261.75,22451.29,3223.44
2026-06-29,West,Product B,21861.53,12627.65,1661.62
2026-06-29,West,Product C,35302.5,20593.1,2836.88
